Max: 200038996 Min: 2
MaxVal: 200038996.228362 MinVal: 2.000144
-     *     |----------  , 0.004730,  0.046570,  0.237731,  0.502601,  0.937850
            |           *, 0.000051,  0.000051,  0.015055,  0.015055,  0.015055
-   *      -|------      , 0.008045,  0.069914,  0.188244,  0.451315,  0.787830
-  *    ----|----------- , 0.002852,  0.061956,  0.138385,  0.296327,  0.885974
   *        |   --       , 0.001721,  0.006508,  0.096471,  0.501481,  0.581340
- *    -----|------------, 0.001939,  0.058653,  0.110158,  0.270392,  0.941575
-    *---   |            , 0.000367,  0.024298,  0.111594,  0.128705,  0.201782
  *    -----|-------     , 0.009027,  0.026069,  0.092256,  0.273684,  0.792565
---        *|----------  , 0.009744,  0.130173,  0.413941,  0.465343,  0.832207
  *         |            , 0.000089,  0.000089,  0.000089,  0.000089,  0.000089
         *  | -          , 0.000137,  0.002012,  0.348966,  0.510856,  0.555711
  *     ----|--------    , 0.003799,  0.034073,  0.096565,  0.299806,  0.793805
-   *    ---|------      , 0.005843,  0.046201,  0.157188,  0.351323,  0.747626
            |           *, 0.001696,  0.001696,  0.577810,  0.577810,  0.577810

Value of p: 0.250000
Max: 200039123 Min: 2
200039123.686 2.000102784
-    *     -|------      , 0.005945,  0.068422,  0.207621,  0.457153,  0.774945
  *       --|-------     , 0.001422,  0.028769,  0.108110,  0.403419,  0.765655
------    *-|-----       , 0.005615,  0.214658,  0.324346,  0.366104,  0.582437
--   *    --|--          , 0.001645,  0.066987,  0.152555,  0.310859,  0.464528
-    *      |------      , 0.007502,  0.057899,  0.215929,  0.481076,  0.773268
-           |*---------- , 0.000040,  0.053822,  0.458665,  0.458665,  0.862864
- *         |------      , 0.007678,  0.055554,  0.108331,  0.502605,  0.743683
-           *      --    , 0.000550,  0.055140,  0.435793,  0.712349,  0.777724
-    *      |--------    , 0.014150,  0.056928,  0.202132,  0.454275,  0.716452
            *            , 0.000497,  0.000497,  0.000497,  0.000497,  0.000497
--  *       |   ---------, 0.016375,  0.060392,  0.101231,  0.408704,  0.609061
----      * |  ----      , 0.023079,  0.111612,  0.303597,  0.434023,  0.545523
-     *     |----------  , 0.014111,  0.065800,  0.241218,  0.487453,  0.890945
--     *    |-------     , 0.005577,  0.075025,  0.244171,  0.472025,  0.711684
    *       |----        , 0.002756,  0.029459,  0.155157,  0.492041,  0.688366
          * |------------, 0.003373,  0.033047,  0.419220,  0.479535,  0.987000
-   *       |--------    , 0.009958,  0.050567,  0.181381,  0.549505,  0.851164
--      *   | ---------  , 0.008819,  0.101446,  0.333790,  0.528173,  0.855731
-   *      -|-------     , 0.004685,  0.048105,  0.174143,  0.448287,  0.792334
-     *   --|-------     , 0.000087,  0.053276,  0.238547,  0.362134,  0.741966
-    *      |------      , 0.009660,  0.059891,  0.197167,  0.501552,  0.743716
            |           *, 0.060929,  0.060929,  0.060929,  0.060929,  0.060929

===============================================================
Model Name: Schaffer
Searcher Name: MaxWalkSat Options Used:  {'threshold': '0.001', 'probLocalSearch': '0.25', 'maxChanges': '2000', 'maxTries': '50'}
Data: 23/09/2014
Average running time: 1923.494760 
Objective No. 1: High: 100000000.000000 Low: 0.167832
Objective No. 2: High: 100040004.000000 Low: 0.268712
(*           |            ), 0.000000,  0.000001,  0.000003,  0.000008,  0.000053
===============================================================
MaxVal: 2.000000 MinVal: 0.981325
-    *     -|------      , 0.006205,  0.070423,  0.216993,  0.470086,  0.796851
            |     ------*, 0.733544,  0.973942,  0.998589,  0.999990,  1.000000
            |        ---*, 0.854477,  0.997463,  0.999960,  0.999998,  1.000000
            |       --  *, 0.815323,  0.906831,  0.999156,  0.999904,  1.000000
            |         --*, 0.885987,  0.989888,  0.998277,  0.999509,  1.000000
            |       ----*, 0.836625,  0.965447,  0.995589,  0.999580,  1.000000
            |   ------- *, 0.642243,  0.943054,  0.996148,  0.999992,  1.000000
            |          -*, 0.939149,  0.963905,  0.995128,  0.999607,  1.000000
            |         --*, 0.917352,  0.969437,  0.997162,  0.999955,  1.000000
            |          -*, 0.922527,  0.979484,  0.994532,  0.999976,  1.000000
            |       ----*, 0.809768,  0.987960,  0.990711,  0.999842,  1.000000
            |        ---*, 0.844883,  0.993246,  0.999272,  0.999997,  1.000000
            |     ------*, 0.724373,  0.975758,  0.991254,  0.997409,  0.999994
            |       --- *, 0.804704,  0.959995,  0.999491,  0.999997,  1.000000
        ----|-------  *  , 0.327231,  0.820947,  0.919148,  0.999533,  0.999999
            |       --- *, 0.804222,  0.935427,  0.998145,  0.999799,  1.000000
            |      ---- *, 0.794509,  0.949052,  0.999150,  0.999986,  1.000000
            |    ----- * , 0.698077,  0.884680,  0.929937,  0.995598,  1.000000
            |         --*, 0.900275,  0.985181,  0.998093,  0.999827,  0.999991
            |           *, 0.910248,  0.916704,  0.994621,  0.999913,  1.000000

MaxVal: 2.000000 MinVal: 0.986002
-    *      |-------     , 0.006338,  0.075322,  0.222868,  0.480760,  0.833754
            |    ------ *, 0.716656,  0.952268,  0.993518,  0.999804,  1.000000
            | ------    *, 0.565145,  0.837208,  0.995867,  0.999967,  1.000000
            |         --*, 0.912978,  0.975514,  0.993106,  0.999947,  0.999997
            |---      *  , 0.492555,  0.668217,  0.913207,  0.994042,  0.999994
            |    -------*, 0.709259,  0.966248,  0.995087,  0.999952,  0.999998
            |-----------*, 0.522980,  0.972198,  0.997716,  0.999957,  1.000000
            |         - *, 0.884749,  0.923144,  0.986847,  0.999827,  0.999998
            | ----------*, 0.583862,  0.965288,  0.999644,  0.999967,  1.000000
            |    -----  *, 0.718121,  0.918440,  0.997684,  0.999839,  1.000000
            |       --  *, 0.808601,  0.913510,  0.982266,  0.999190,  1.000000
            |      -----*, 0.780241,  0.975946,  0.990728,  0.999845,  0.999997
          --|-----     * , 0.401688,  0.737494,  0.950285,  0.975946,  0.999999
          --|------     *, 0.400877,  0.768805,  0.976568,  0.999917,  0.999999
       -----|--------  * , 0.314495,  0.867105,  0.943107,  0.993027,  1.000000
            |       ----*, 0.835721,  0.987182,  0.993303,  0.999973,  1.000000
            |  -----    *, 0.621906,  0.816140,  0.996942,  0.999912,  1.000000
            |       ----*, 0.829183,  0.963267,  0.999853,  0.999903,  0.999998
            |      ---- *, 0.766201,  0.957332,  0.996722,  0.999947,  0.999998
            | --------- *, 0.573918,  0.930608,  0.994940,  0.999654,  1.000000

MaxVal: 2.000000 MinVal: 0.982430
-    *      |--------    , 0.006455,  0.079377,  0.228555,  0.495814,  0.863197
            |          -*, 0.947731,  0.998007,  0.999980,  0.999998,  1.000000
            |        ---*, 0.859712,  0.998517,  0.999947,  0.999997,  1.000000
            | ----------*, 0.567575,  0.994665,  0.999272,  0.999929,  1.000000
            |     ----- *, 0.751447,  0.959134,  0.997220,  0.999926,  1.000000
            |     ------*, 0.723309,  0.995931,  0.998760,  0.999515,  1.000000
            |---------  *, 0.508136,  0.911460,  0.994155,  0.999236,  1.000000
            |       ----*, 0.826834,  0.981274,  0.998922,  0.999594,  1.000000
            |  -------- *, 0.613104,  0.946940,  0.998615,  0.999846,  0.999998
            | -------   *, 0.579843,  0.879995,  0.988292,  0.997383,  0.999999
            | -------   *, 0.586842,  0.851839,  0.973268,  0.999710,  1.000000
            |-----------*, 0.548148,  0.981940,  0.998327,  0.999096,  1.000000
          --|-----------*, 0.433960,  0.984873,  0.992711,  0.999798,  1.000000
            |    ------ *, 0.692631,  0.956954,  0.993290,  0.999744,  0.999998
            |          -*, 0.928732,  0.983874,  0.991968,  0.999694,  0.999999
            |           *, 0.972929,  0.988204,  0.998539,  0.999955,  1.000000
            | ----------*, 0.563268,  0.971607,  0.996794,  0.998175,  0.999997
            |        ---*, 0.840541,  0.991447,  0.999857,  0.999966,  0.999998
            |           *, 0.987914,  0.995305,  0.999371,  0.999995,  1.000000
            |           *, 0.927544,  0.956222,  0.991524,  0.999925,  1.000000

MaxVal: 2.000000 MinVal: 1.001123
--   *      |---------   , 0.006723,  0.080877,  0.237744,  0.512910,  0.886085
            |   --------*, 0.655321,  0.992382,  0.998974,  0.999999,  1.000000
        ----|---------  *, 0.351708,  0.906014,  0.995760,  0.999761,  1.000000
            |        -- *, 0.875998,  0.952775,  0.996113,  0.999609,  0.999993
         ---|-----------*, 0.374791,  0.966831,  0.999615,  0.999983,  1.000000
            |          -*, 0.944079,  0.984616,  0.999888,  1.000000,  1.000000
            |--------   *, 0.527922,  0.846374,  0.979650,  0.999534,  0.999995
            |      ---  *, 0.785629,  0.915224,  0.994863,  0.999983,  1.000000
            |--------   *, 0.555107,  0.867232,  0.996301,  0.999916,  0.999999
            |          -*, 0.935701,  0.997332,  0.999703,  0.999957,  1.000000
            |           *, 0.966982,  0.979040,  0.999403,  0.999982,  1.000000
            | ----------*, 0.598943,  0.991850,  0.996870,  0.999975,  1.000000
            |         --*, 0.913922,  0.986612,  0.998713,  0.999999,  1.000000
            |         - *, 0.884325,  0.952883,  0.987286,  0.998697,  0.999986
            |   ------  *, 0.640733,  0.910593,  0.972078,  0.999811,  0.999999
            |      --   *, 0.770595,  0.863890,  0.968282,  0.999967,  0.999999
            |       --  *, 0.816850,  0.903574,  0.983862,  0.998966,  0.999990
            |        ---*, 0.842880,  0.966473,  0.995187,  0.999920,  0.999998

MaxVal: 2.000000 MinVal: 0.987510
--    *     |---------   , 0.007205,  0.083827,  0.247134,  0.523119,  0.912846
            |  ------  * , 0.624247,  0.843317,  0.953125,  0.998095,  0.999999
            |    -------*, 0.706189,  0.992280,  0.996614,  0.999971,  1.000000
            |  ---------*, 0.603182,  0.976918,  0.998939,  0.999977,  1.000000
            |     ------*, 0.757455,  0.987483,  0.998901,  0.999996,  1.000000
            |   --------*, 0.657276,  0.964325,  0.999049,  0.999433,  0.999997
            |    -------*, 0.710760,  0.978906,  0.999014,  0.999960,  1.000000
            |      -----*, 0.796619,  0.997104,  0.999973,  0.999990,  1.000000
            |---------- *, 0.526277,  0.944487,  0.992658,  0.996838,  0.999999
            |      ---- *, 0.768101,  0.943762,  0.997084,  0.999391,  0.999996
            |-----------*, 0.512631,  0.969161,  0.992829,  0.999962,  1.000000
            |        ---*, 0.863577,  0.994534,  0.998534,  0.999512,  1.000000
            |        -- *, 0.843580,  0.949774,  0.984671,  0.999148,  0.999996
            |  ---------*, 0.619137,  0.994108,  0.999823,  0.999971,  1.000000
            |  -------  *, 0.620065,  0.893081,  0.998235,  0.999950,  1.000000
            |          -*, 0.942221,  0.983166,  0.999553,  0.999998,  1.000000
            |  -------- *, 0.610428,  0.953384,  0.993491,  0.999926,  0.999998
            |  -------  *, 0.623471,  0.897618,  0.997950,  0.999977,  1.000000
            |---------- *, 0.509205,  0.951872,  0.980159,  0.999933,  1.000000
            |    -----  *, 0.719812,  0.918969,  0.991619,  0.999832,  0.999996

MaxVal: 2.000000 MinVal: 0.994979
--    *     |----------  , 0.007366,  0.085779,  0.253837,  0.539759,  0.937249
            |       ----*, 0.839377,  0.980444,  0.995560,  0.999006,  0.999999
            |-------   * , 0.496570,  0.836790,  0.938223,  0.998484,  1.000000
            | ----------*, 0.588760,  0.989093,  0.997417,  0.999781,  1.000000
            |      ---  *, 0.796781,  0.895619,  0.999599,  0.999999,  1.000000
       -----|---------  *, 0.298541,  0.888574,  0.996417,  0.999988,  1.000000
            |           *, 0.981132,  0.998924,  0.999964,  0.999999,  1.000000
            |          -*, 0.921219,  0.988979,  0.997994,  0.999771,  1.000000
            |        ---*, 0.848258,  0.980047,  0.998506,  0.999741,  0.999998
            |          -*, 0.936268,  0.977738,  0.999203,  0.999972,  1.000000
            |       ----*, 0.832474,  0.974142,  0.997190,  0.999953,  1.000000
            |   --      *, 0.662082,  0.742836,  0.969729,  0.999963,  0.999999
            |     ----  *, 0.744464,  0.894920,  0.980418,  0.999603,  1.000000
            |           *, 0.994786,  0.999421,  0.999919,  0.999984,  1.000000
            |-----------*, 0.515804,  0.968100,  0.998474,  0.999905,  1.000000
            |       ----*, 0.802521,  0.967410,  0.999069,  0.999879,  1.000000
            |      -----*, 0.760568,  0.985225,  0.998031,  0.999951,  1.000000
            |    -------*, 0.703204,  0.975384,  0.996316,  0.999978,  1.000000
            |  -----    *, 0.623667,  0.804211,  0.976130,  0.999543,  0.999999
         ---|---------- *, 0.396920,  0.930993,  0.996825,  0.999529,  0.999996

MaxVal: 2.000000 MinVal: 0.989931
--    *     |----------  , 0.007546,  0.088124,  0.268852,  0.557639,  0.951605
          --|-----------*, 0.417661,  0.964492,  0.990326,  0.999544,  1.000000
            |          -*, 0.953359,  0.993413,  0.998578,  0.999986,  1.000000
            |          -*, 0.939710,  0.995722,  0.998105,  0.999917,  1.000000
            |       ----*, 0.814254,  0.988688,  0.999100,  1.000000,  1.000000
            |         --*, 0.884061,  0.980197,  0.988676,  0.999569,  0.999978
            | -------   *, 0.560233,  0.866917,  0.998715,  0.999974,  1.000000
            |         --*, 0.917163,  0.989852,  0.999754,  0.999990,  1.000000
            |         --*, 0.908253,  0.997563,  0.999493,  0.999992,  1.000000
            |    -------*, 0.708768,  0.968966,  0.994246,  0.999975,  1.000000
            |         --*, 0.884203,  0.985609,  0.998120,  0.999556,  1.000000
       -----|---------- *, 0.281636,  0.954915,  0.995409,  0.999976,  1.000000
            |      -----*, 0.797676,  0.989196,  0.989649,  0.999675,  1.000000
            |       ----*, 0.810306,  0.986972,  0.999895,  1.000000,  1.000000
            |  ----     *, 0.606483,  0.794420,  0.960119,  0.999895,  1.000000
            |        -- *, 0.857653,  0.935172,  0.988624,  0.999254,  0.999972
            |       ----*, 0.835136,  0.982278,  0.999419,  0.999983,  0.999999
            |    ------ *, 0.682916,  0.956307,  0.972402,  0.999347,  1.000000
            | --------- *, 0.587380,  0.930126,  0.973119,  0.999671,  0.999996
       -----|-----------*, 0.312699,  0.981391,  0.998694,  0.999281,  0.999998

MaxVal: 2.000000 MinVal: 0.993675
--     *    | ---------- , 0.007786,  0.091654,  0.282902,  0.572654,  0.974195
   ---------|-----------*, 0.122183,  0.999559,  0.999932,  0.999996,  1.000000
         ---|---------- *, 0.374821,  0.952849,  0.994801,  0.999650,  0.999991
            |          -*, 0.944067,  0.987506,  0.998995,  0.999977,  1.000000
            |     ------*, 0.745136,  0.988778,  0.999785,  0.999978,  1.000000
            |   --------*, 0.651822,  0.982364,  0.997880,  0.999995,  1.000000
            |          -*, 0.938450,  0.988384,  0.997048,  0.999793,  0.999997
            |           *, 0.968925,  0.993255,  0.996666,  0.999460,  1.000000
            |     ------*, 0.721543,  0.986297,  0.994960,  0.997153,  1.000000
           -|-----------*, 0.464680,  0.962074,  0.975079,  0.998209,  0.999989
          --|-----------*, 0.438646,  0.985964,  0.995436,  0.998345,  0.999999
            |-----------*, 0.527611,  0.967420,  0.995240,  0.999952,  0.999995
            |       ----*, 0.815218,  0.967833,  0.999590,  0.999981,  1.000000
            |    -------*, 0.689578,  0.986622,  0.998681,  0.999990,  1.000000
            | ----------*, 0.574056,  0.992491,  0.996312,  0.999986,  1.000000
            |    -----  *, 0.683228,  0.882118,  0.999035,  0.999989,  1.000000
            |       --  *, 0.807932,  0.917593,  0.997932,  0.999759,  0.999997
            |      ---  *, 0.799915,  0.896715,  0.999723,  0.999942,  1.000000
            |   --------*, 0.651084,  0.987173,  0.999577,  0.999999,  1.000000
